year,population,country,species,flag
2009,10708100,Uzbekistan,Sheep / goats,woah001
2009,35851,Uzbekistan,Swine,woah001
2009,3400,Saint Vincent and the Grenadines,Cattle,woah001
2009,6900,Saint Vincent and the Grenadines,Dogs,woah001
2009,309,Saint Vincent and the Grenadines,Equidae,woah001
2009,9569,Saint Vincent and the Grenadines,Goats,woah001
2009,1250,Saint Vincent and the Grenadines,Hares / rabbits,woah001
2009,19609,Saint Vincent and the Grenadines,Sheep / goats,woah001
2009,10040,Saint Vincent and the Grenadines,Sheep,woah001
2009,7200,Saint Vincent and the Grenadines,Swine,woah001
2009,33948,Venezuela (Bolivarian Republic of),Bees,woah001
2009,156755597,Venezuela (Bolivarian Republic of),Birds,woah001
2009,278339,Venezuela (Bolivarian Republic of),Buffaloes,woah001
2009,14481153,Venezuela (Bolivarian Republic of),Cattle,woah001
2009,586432,Venezuela (Bolivarian Republic of),Equidae,woah001
2009,2652961,Venezuela (Bolivarian Republic of),Goats,woah001
2009,21912,Venezuela (Bolivarian Republic of),Hares / rabbits,woah001
2009,3575379,Venezuela (Bolivarian Republic of),Sheep / goats,woah001
2009,922418,Venezuela (Bolivarian Republic of),Sheep,woah001
2009,3415188,Venezuela (Bolivarian Republic of),Swine,woah001
2009,718913,Viet Nam,Bees,woah001
2009,247300000,Viet Nam,Birds,woah001
2009,2897700,Viet Nam,Buffaloes,woah001
2009,6337700,Viet Nam,Cattle,woah001
2009,44581,Viet Nam,Cervidae,woah001
2009,6000000,Viet Nam,Dogs,woah001
2009,121000,Viet Nam,Equidae,woah001
2009,1483500,Viet Nam,Sheep / goats,woah001
2009,26701600,Viet Nam,Swine,woah001
2009,412000,Vanuatu,Birds,woah001
2009,142000,Vanuatu,Cattle,woah001
2009,19000,Vanuatu,Goats,woah001
2009,1000,Vanuatu,Sheep,woah001
2009,83000,Vanuatu,Swine,woah001
2009,465,Samoa,Bees,woah001
2009,307040,Samoa,Birds,woah001
2009,0,Samoa,Buffaloes,woah001
2009,0,Samoa,Camelidae,woah001
2009,48573,Samoa,Cattle,woah001
2009,0,Samoa,Cervidae,woah001
2009,1259,Samoa,Equidae,woah001
2009,2312,Samoa,Goats,woah001
2009,0,Samoa,Hares / rabbits,woah001
2009,303,Samoa,Sheep,woah001
2009,257657,Samoa,Swine,woah001
2009,0,Yemen,Bees,woah001
2009,0,Yemen,Birds,woah001
2009,0,Yemen,Buffaloes,woah001
2009,371469,Yemen,Camelidae,woah001
2009,2376150,Yemen,Cattle,woah001
2009,7377070,Yemen,Goats,woah001
2009,16384790,Yemen,Sheep / goats,woah001
2009,9007720,Yemen,Sheep,woah001
2009,50792224,South Africa,Birds,woah001
2009,11547078,South Africa,Cattle,woah001
2009,5025607,South Africa,Goats,woah001
2009,31600673,South Africa,Sheep / goats,woah001
2009,26575066,South Africa,Sheep,woah001
2009,1836537,South Africa,Swine,woah001
2009,11870100,Zambia,Birds,woah001
2009,2446863,Zambia,Cattle,woah001
2009,483628,Zambia,Dogs,woah001
2009,104083,Zambia,Equidae,woah001
2009,773570,Zambia,Goats,woah001
2009,1238292,Zambia,Sheep / goats,woah001
2009,464722,Zambia,Sheep,woah001
2009,740604,Zambia,Swine,woah001
2009,3144009,Zimbabwe,Birds,woah001
2009,4875006,Zimbabwe,Cattle,woah001
2009,431449,Zimbabwe,Dogs,woah001
2009,520900,Zimbabwe,Equidae,woah001
2009,3231327,Zimbabwe,Goats,woah001
2009,3760436,Zimbabwe,Sheep / goats,woah001
2009,529109,Zimbabwe,Sheep,woah001
2009,117532,Zimbabwe,Swine,woah001
2010,12154845,Afghanistan,Birds,woah001
2010,175270,Afghanistan,Camelidae,woah001
2010,3651409,Afghanistan,Cattle,woah001
2010,1740688,Afghanistan,Equidae,woah001
2010,7280866,Afghanistan,Goats,woah001
2010,16070275,Afghanistan,Sheep / goats,woah001
2010,8789409,Afghanistan,Sheep,woah001
2010,0,Angola,Bees,woah001
2010,17125219,Angola,Birds,woah001
2010,0,Angola,Buffaloes,woah001
2010,0,Angola,Camelidae,woah001
2010,0,Angola,Cats,woah001
2010,3939405,Angola,Cattle,woah001
2010,0,Angola,Cervidae,woah001
2010,0,Angola,Dogs,woah001
2010,6479461,Angola,Goats,woah001
2010,0,Angola,Hares / rabbits,woah001
2010,0,Angola,Other species,woah001
2010,869312,Angola,Sheep,woah001
2010,2871021,Angola,Swine,woah001
2010,203200,Albania,Bees,woah001
2010,8312000,Albania,Birds,woah001
2010,494000,Albania,Cattle,woah001
2010,102300,Albania,Equidae,woah001
2010,772000,Albania,Goats,woah001
2010,2541000,Albania,Sheep / goats,woah001
2010,1769000,Albania,Sheep,woah001
2010,160300,Albania,Swine,woah001
2010,279,Andorra,Bees,woah001
2010,3196,Andorra,Birds,woah001
2010,0,Andorra,Buffaloes,woah001
2010,0,Andorra,Camelidae,woah001
2010,999,Andorra,Cats,woah001
2010,1565,Andorra,Cattle,woah001
2010,0,Andorra,Cervidae,woah001
2010,10457,Andorra,Dogs,woah001
2010,896,Andorra,Equidae,woah001
2010,553,Andorra,Goats,woah001
2010,1016,Andorra,Hares / rabbits,woah001
2010,0,Andorra,Sheep / goats,woah001
2010,2364,Andorra,Sheep,woah001
2010,43,Andorra,Swine,woah001
2010,38000000,United Arab Emirates,Birds,woah001
2010,60000,United Arab Emirates,Cats,woah001
2010,89815,United Arab Emirates,Cattle,woah001
2010,70000,United Arab Emirates,Dogs,woah001
2010,17000,United Arab Emirates,Equidae,woah001
2010,1707838,United Arab Emirates,Goats,woah001
2010,2880163,United Arab Emirates,Sheep / goats,woah001
2010,1172325,United Arab Emirates,Sheep,woah001
2010,3475063,Argentina,Bees,woah001
2010,649499967,Argentina,Birds,woah001
2010,38908,Argentina,Buffaloes,woah001
2010,173249,Argentina,Camelidae,woah001
2010,50946937,Argentina,Cattle,woah001
2010,25000,Argentina,Cervidae,woah001
2010,2003556,Argentina,Equidae,woah001
2010,4295951,Argentina,Goats,woah001
2010,18645,Argentina,Hares / rabbits,woah001
2010,18935168,Argentina,Sheep / goats,woah001
2010,14639217,Argentina,Sheep,woah001
2010,3179144,Argentina,Swine,woah001
2010,0,Armenia,Camelidae,woah001
2010,570633,Armenia,Cattle,woah001
2010,10777,Armenia,Equidae,woah001
2010,29687,Armenia,Goats,woah001
2010,481342,Armenia,Sheep,woah001
2010,112608,Armenia,Swine,woah001
2010,0,Australia,Bees,woah001
2010,89000000,Australia,Birds,woah001
2010,14000,Australia,Buffaloes,woah001
2010,27000000,Australia,Cattle,woah001
2010,69000,Australia,Cervidae,woah001
2010,0,Australia,Dogs,woah001
2010,0,Australia,Equidae,woah001
2010,0,Australia,Goats,woah001
2010,67700000,Australia,Sheep,woah001
2010,2300000,Australia,Swine,woah001
2010,13740318,Austria,Birds,woah001
2010,0,Austria,Buffaloes,woah001
2010,0,Austria,Camelidae,woah001
2010,2013000,Austria,Cattle,woah001
2010,72269,Austria,Equidae,woah001
2010,71768,Austria,Goats,woah001
2010,430183,Austria,Sheep / goats,woah001
2010,358415,Austria,Sheep,woah001
2010,3134156,Austria,Swine,woah001
2010,174000,Azerbaijan,Bees,woah001
2010,22041600,Azerbaijan,Birds,woah001
2010,283000,Azerbaijan,Buffaloes,woah001
2010,216,Azerbaijan,Camelidae,woah001
2010,2610838,Azerbaijan,Cattle,woah001
2010,74100,Azerbaijan,Equidae,woah001
2010,607600,Azerbaijan,Goats,woah001
2010,8409936,Azerbaijan,Sheep / goats,woah001
2010,7802336,Azerbaijan,Sheep,woah001
2010,5300,Azerbaijan,Swine,woah001
2010,257312,Burundi,Bees,woah001
2010,1719296,Burundi,Birds,woah001
2010,0,Burundi,Buffaloes,woah001
2010,596412,Burundi,Cattle,woah001
2010,0,Burundi,Cervidae,woah001
2010,2162800,Burundi,Goats,woah001
2010,410707,Burundi,Hares / rabbits,woah001
2010,315214,Burundi,Sheep,woah001
2010,244791,Burundi,Swine,woah001
2010,34406082,Belgium,Birds,woah001
2010,1974000,Belgium,Cats,woah001
2010,2601328,Belgium,Cattle,woah001
2010,9239,Belgium,Cervidae,woah001
2010,1167000,Belgium,Dogs,woah001
2010,198039,Belgium,Equidae,woah001
2010,31946,Belgium,Goats,woah001
2010,119234,Belgium,Sheep,woah001
2010,6398998,Belgium,Swine,woah001
2010,16450000,Benin,Birds,woah001
2010,2005000,Benin,Cattle,woah001
2010,1439,Benin,Equidae,woah001
2010,1605000,Benin,Goats,woah001
2010,147285,Benin,Hares / rabbits,woah001
2010,2365000,Benin,Sheep / goats,woah001
2010,808000,Benin,Sheep,woah001
2010,368000,Benin,Swine,woah001
2010,37341461,Burkina Faso,Birds,woah001
2010,8398459,Burkina Faso,Cattle,woah001
2010,1404892,Burkina Faso,Equidae,woah001
2010,12342454,Burkina Faso,Goats,woah001
2010,0,Burkina Faso,Sheep / goats,woah001
2010,8243238,Burkina Faso,Sheep,woah001
2010,2167245,Burkina Faso,Swine,woah001
2010,27000000,Bangladesh,Birds,woah001
2010,1350000,Bangladesh,Buffaloes,woah001
2010,23000000,Bangladesh,Cattle,woah001
2010,1428217,Bangladesh,Dogs,woah001
2010,25747,Bangladesh,Equidae,woah001
2010,23200000,Bangladesh,Goats,woah001
2010,26177000,Bangladesh,Sheep / goats,woah001
2010,2977000,Bangladesh,Sheep,woah001
2010,207000,Bangladesh,Swine,woah001
2010,711765,Bulgaria,Bees,woah001
2010,18277270,Bulgaria,Birds,woah001
2010,9300,Bulgaria,Buffaloes,woah001
2010,21,Bulgaria,Camelidae,woah001
2010,0,Bulgaria,Cats,woah001
2010,584300,Bulgaria,Cattle,woah001
2010,104697,Bulgaria,Cervidae,woah001
2010,168734,Bulgaria,Dogs,woah001
2010,173125,Bulgaria,Equidae,woah001
2010,639893,Bulgaria,Goats,woah001
2010,129856,Bulgaria,Hares / rabbits,woah001
2010,2409470,Bulgaria,Sheep / goats,woah001
2010,1769578,Bulgaria,Sheep,woah001
2010,639751,Bulgaria,Swine,woah001
2010,1000000,Bahrain,Birds,woah001
2010,0,Bahrain,Buffaloes,woah001
2010,2069,Bahrain,Camelidae,woah001
2010,5680,Bahrain,Cattle,woah001
2010,3869,Bahrain,Equidae,woah001
2010,12475,Bahrain,Goats,woah001
2010,54672,Bahrain,Sheep / goats,woah001
2010,42197,Bahrain,Sheep,woah001
2010,0,Bahrain,Swine,woah001
2010,31834500,Bosnia and Herzegovina,Birds,woah001
2010,0,Bosnia and Herzegovina,Buffaloes,woah001
2010,0,Bosnia and Herzegovina,Camelidae,woah001
2010,459000,Bosnia and Herzegovina,Cattle,woah001
2010,0,Bosnia and Herzegovina,Cervidae,woah001
2010,15000,Bosnia and Herzegovina,Dogs,woah001
2010,16700,Bosnia and Herzegovina,Equidae,woah001
2010,32726,Bosnia and Herzegovina,Goats,woah001
2010,887298,Bosnia and Herzegovina,Sheep / goats,woah001
2010,854572,Bosnia and Herzegovina,Sheep,woah001
2010,630550,Bosnia and Herzegovina,Swine,woah001
2010,223000,Belarus,Bees,woah001
2010,37537100,Belarus,Birds,woah001
2010,0,Belarus,Buffaloes,woah001
2010,0,Belarus,Cats,woah001
2010,4151300,Belarus,Cattle,woah001
2010,0,Belarus,Dogs,woah001
2010,113000,Belarus,Equidae,woah001
2010,72300,Belarus,Goats,woah001
2010,282000,Belarus,Hares / rabbits,woah001
2010,124100,Belarus,Sheep / goats,woah001
2010,51800,Belarus,Sheep,woah001
2010,3886700,Belarus,Swine,woah001
2010,9980098,Belize,Birds,woah001
2010,95006,Belize,Cattle,woah001
2010,8000,Belize,Equidae,woah001
2010,9911,Belize,Sheep,woah001
2010,14000,Belize,Swine,woah001
2010,20698511,Bolivia (Plurinational State of),Birds,woah001
2010,8726,Bolivia (Plurinational State of),Buffaloes,woah001
2010,3583810,Bolivia (Plurinational State of),Camelidae,woah001
2010,7243934,Bolivia (Plurinational State of),Cattle,woah001
2010,345990,Bolivia (Plurinational State of),Equidae,woah001
2010,1498235,Bolivia (Plurinational State of),Goats,woah001
2010,8930986,Bolivia (Plurinational State of),Sheep / goats,woah001
2010,7432751,Bolivia (Plurinational State of),Sheep,woah001
2010,3043320,Bolivia (Plurinational State of),Swine,woah001
2010,5726308331,Brazil,Birds,woah001
2010,1207470,Brazil,Buffaloes,woah001
2010,4597409,Brazil,Cats,woah001
2010,207271447,Brazil,Cattle,woah001
2010,22987045,Brazil,Dogs,woah001
2010,7802618,Brazil,Equidae,woah001
2010,8443293,Brazil,Goats,woah001
2010,23640360,Brazil,Sheep / goats,woah001
2010,15197067,Brazil,Sheep,woah001
2010,32370749,Brazil,Swine,woah001
2010,8000000,Barbados,Birds,woah001
2010,5000,Barbados,Cattle,woah001
2010,3000,Barbados,Equidae,woah001
2010,4000,Barbados,Goats,woah001
2010,2000,Barbados,Hares / rabbits,woah001
2010,34000,Barbados,Sheep / goats,woah001
2010,30000,Barbados,Sheep,woah001
2010,35000,Barbados,Swine,woah001
2010,0,Brunei Darussalam,Bees,woah001
2010,15428319,Brunei Darussalam,Birds,woah001
2010,4124,Brunei Darussalam,Buffaloes,woah001
2010,0,Brunei Darussalam,Camelidae,woah001
2010,852,Brunei Darussalam,Cattle,woah001
2010,194,Brunei Darussalam,Cervidae,woah001
2010,0,Brunei Darussalam,Dogs,woah001
2010,6806,Brunei Darussalam,Goats,woah001
2010,7083,Brunei Darussalam,Sheep / goats,woah001
2010,277,Brunei Darussalam,Sheep,woah001
2010,0,Brunei Darussalam,Swine,woah001
2010,248118,Bhutan,Birds,woah001
2010,955,Bhutan,Buffaloes,woah001
2010,30709,Bhutan,Cats,woah001
2010,352194,Bhutan,Cattle,woah001
2010,55000,Bhutan,Dogs,woah001
2010,23279,Bhutan,Equidae,woah001
2010,38618,Bhutan,Goats,woah001
2010,12296,Bhutan,Sheep,woah001
2010,22184,Bhutan,Swine,woah001
2010,73421465,Botswana,Birds,woah001
2010,19039,Botswana,Cats,woah001
2010,2651098,Botswana,Cattle,woah001
2010,114469,Botswana,Dogs,woah001
2010,194532,Botswana,Equidae,woah001
2010,884114,Botswana,Goats,woah001
2010,1070666,Botswana,Sheep / goats,woah001
2010,186552,Botswana,Sheep,woah001
2010,5057,Botswana,Swine,woah001
2010,4200000,Central African Republic,Birds,woah001
2010,0,Central African Republic,Camelidae,woah001
2010,3129000,Central African Republic,Cattle,woah001
2010,2614000,Central African Republic,Goats,woah001
2010,3000000,Central African Republic,Sheep / goats,woah001
2010,222000,Central African Republic,Sheep,woah001
2010,678000,Central African Republic,Swine,woah001
2010,617264,Canada,Bees,woah001
2010,650000000,Canada,Birds,woah001
2010,195728,Canada,Buffaloes,woah001
2010,31708,Canada,Camelidae,woah001
2010,12460000,Canada,Cattle,woah001
2010,115916,Canada,Cervidae,woah001
2010,453965,Canada,Equidae,woah001
2010,177698,Canada,Goats,woah001
2010,206175,Canada,Hares / rabbits,woah001
2010,991298,Canada,Sheep / goats,woah001
2010,813600,Canada,Sheep,woah001
2010,11910000,Canada,Swine,woah001
2010,200000,Switzerland,Bees,woah001
2010,8816330,Switzerland,Birds,woah001
2010,1384,Switzerland,Buffaloes,woah001
2010,1350000,Switzerland,Cats,woah001
2010,1597484,Switzerland,Cattle,woah001
2010,8400,Switzerland,Cervidae,woah001
2010,500000,Switzerland,Dogs,woah001
2010,60156,Switzerland,Equidae,woah001
2010,85131,Switzerland,Goats,woah001
2010,33400,Switzerland,Hares / rabbits,woah001
2010,517020,Switzerland,Sheep / goats,woah001
2010,431889,Switzerland,Sheep,woah001
2010,1557204,Switzerland,Swine,woah001
2010,454483,Chile,Bees,woah001
2010,52153213,Chile,Birds,woah001
2010,0,Chile,Buffaloes,woah001
2010,78683,Chile,Camelidae,woah001
2010,3719507,Chile,Cattle,woah001
2010,8655,Chile,Cervidae,woah001
2010,327029,Chile,Equidae,woah001
2010,705739,Chile,Goats,woah001
2010,44624,Chile,Hares / rabbits,woah001
2010,4594456,Chile,Sheep / goats,woah001
2010,3888717,Chile,Sheep,woah001
2010,2945370,Chile,Swine,woah001
2010,0,China,Birds,woah001
2010,328500,China,Camelidae,woah001
2010,153432500,China,Cattle,woah001
2010,8254300,China,Equidae,woah001
2010,679531700,China,Hares / rabbits,woah001
2010,553080400,China,Sheep / goats,woah001
2010,1131464400,China,Swine,woah001
2010,31300400,Côte d'Ivoire,Birds,woah001
2010,1602000,Côte d'Ivoire,Cattle,woah001
2010,99110,Côte d'Ivoire,Dogs,woah001
2010,1331316,Côte d'Ivoire,Goats,woah001
2010,1701000,Côte d'Ivoire,Sheep,woah001
2010,350000,Côte d'Ivoire,Swine,woah001
2010,45000000,Cameroon,Birds,woah001
2010,5600000,Cameroon,Cattle,woah001
2010,4000000,Cameroon,Goats,woah001
2010,0,Cameroon,Sheep / goats,woah001
2010,3000000,Cameroon,Sheep,woah001
2010,1700000,Cameroon,Swine,woah001
2010,20067451,Democratic Republic of the Congo,Birds,woah001
2010,749772,Democratic Republic of the Congo,Cattle,woah001
2010,4052169,Democratic Republic of the Congo,Goats,woah001
2010,0,Democratic Republic of the Congo,Sheep / goats,woah001
2010,904070,Democratic Republic of the Congo,Sheep,woah001
2010,969194,Democratic Republic of the Congo,Swine,woah001
2010,0,Congo,Bees,woah001
2010,365522,Congo,Birds,woah001
2010,0,Congo,Buffaloes,woah001
2010,3,Congo,Camelidae,woah001
2010,0,Congo,Cats,woah001
2010,11114,Congo,Cattle,woah001
2010,0,Congo,Cervidae,woah001
2010,0,Congo,Dogs,woah001
2010,0,Congo,Equidae,woah001
2010,44911,Congo,Goats,woah001
2010,0,Congo,Hares / rabbits,woah001
2010,0,Congo,Other species,woah001
2010,0,Congo,Sheep / goats,woah001
2010,40207,Congo,Sheep,woah001
2010,72682,Congo,Swine,woah001
2010,166295484,Colombia,Birds,woah001
2010,185745,Colombia,Buffaloes,woah001
2010,22692178,Colombia,Cattle,woah001
2010,1712527,Colombia,Equidae,woah001
2010,1149187,Colombia,Goats,woah001
2010,2616948,Colombia,Sheep / goats,woah001
2010,1467761,Colombia,Sheep,woah001
2010,4188865,Colombia,Swine,woah001
2010,140,Comoros,Bees,woah001
2010,260000,Comoros,Birds,woah001
2010,0,Comoros,Buffaloes,woah001
2010,0,Comoros,Camelidae,woah001
2010,64000,Comoros,Cattle,woah001
2010,0,Comoros,Cervidae,woah001
2010,0,Comoros,Equidae,woah001
2010,96000,Comoros,Sheep / goats,woah001
2010,0,Comoros,Swine,woah001
2010,343120,Cabo Verde,Birds,woah001
2010,22306,Cabo Verde,Cattle,woah001
2010,11302,Cabo Verde,Equidae,woah001
2010,148094,Cabo Verde,Goats,woah001
2010,4458,Cabo Verde,Hares / rabbits,woah001
2010,10400,Cabo Verde,Sheep,woah001
2010,77316,Cabo Verde,Swine,woah001
2010,40894,Costa Rica,Bees,woah001
2010,16176326,Costa Rica,Birds,woah001
2010,1357948,Costa Rica,Cattle,woah001
2010,333993,Costa Rica,Swine,woah001
2010,150492,Cuba,Bees,woah001
2010,15267035,Cuba,Birds,woah001
2010,67246,Cuba,Buffaloes,woah001
2010,69,Cuba,Camelidae,woah001
2010,3992523,Cuba,Cattle,woah001
2010,17277,Cuba,Cervidae,woah001
2010,646185,Cuba,Equidae,woah001
2010,830722,Cuba,Goats,woah001
2010,447140,Cuba,Hares / rabbits,woah001
2010,2704837,Cuba,Sheep / goats,woah001
2010,1874115,Cuba,Sheep,woah001
2010,3094451,Cuba,Swine,woah001
2010,36377,Cyprus,Bees,woah001
2010,17425000,Cyprus,Birds,woah001
2010,0,Cyprus,Buffaloes,woah001
2010,0,Cyprus,Camelidae,woah001
2010,56228,Cyprus,Cattle,woah001
2010,0,Cyprus,Cervidae,woah001
2010,45789,Cyprus,Dogs,woah001
2010,6254,Cyprus,Equidae,woah001
2010,115535,Cyprus,Goats,woah001
2010,90565,Cyprus,Hares / rabbits,woah001
2010,509565,Cyprus,Sheep / goats,woah001
2010,107148,Cyprus,Sheep,woah001
2010,911800,Cyprus,Swine,woah001
2010,451414,Czechia,Bees,woah001
2010,155436190,Czechia,Birds,woah001
2010,0,Czechia,Buffaloes,woah001
2010,0,Czechia,Camelidae,woah001
2010,1376311,Czechia,Cattle,woah001
2010,11049,Czechia,Cervidae,woah001
2010,84350,Czechia,Equidae,woah001
2010,27606,Czechia,Goats,woah001
2010,11000000,Czechia,Hares / rabbits,woah001
2010,256780,Czechia,Sheep / goats,woah001
2010,229174,Czechia,Sheep,woah001
2010,2018943,Czechia,Swine,woah001
2010,684141,Germany,Bees,woah001
2010,128463000,Germany,Birds,woah001
2010,12706229,Germany,Cattle,woah001
2010,542000,Germany,Equidae,woah001
2010,220000,Germany,Goats,woah001
2010,2590000,Germany,Sheep / goats,woah001
2010,2370000,Germany,Sheep,woah001
2010,26870700,Germany,Swine,woah001
2010,50000,Djibouti,Camelidae,woah001
2010,40000,Djibouti,Cattle,woah001
2010,6800,Djibouti,Equidae,woah001
2010,600000,Djibouti,Goats,woah001
2010,400000,Djibouti,Sheep,woah001
2010,180000,Denmark,Bees,woah001
2010,27628303,Denmark,Birds,woah001
2010,0,Denmark,Buffaloes,woah001
2010,0,Denmark,Camelidae,woah001
2010,650000,Denmark,Cats,woah001
2010,1629516,Denmark,Cattle,woah001
2010,17101,Denmark,Cervidae,woah001
2010,575000,Denmark,Dogs,woah001
2010,60000,Denmark,Equidae,woah001
2010,25284,Denmark,Goats,woah001
2010,191058,Denmark,Sheep / goats,woah001
2010,165774,Denmark,Sheep,woah001
2010,13621352,Denmark,Swine,woah001
2010,77642,Dominican Republic,Bees,woah001
2010,18044238,Dominican Republic,Birds,woah001
2010,70,Dominican Republic,Buffaloes,woah001
2010,7,Dominican Republic,Camelidae,woah001
2010,1964401,Dominican Republic,Cattle,woah001
2010,5,Dominican Republic,Cervidae,woah001
2010,0,Dominican Republic,Dogs,woah001
2010,179967,Dominican Republic,Equidae,woah001
2010,163489,Dominican Republic,Goats,woah001
2010,55303,Dominican Republic,Hares / rabbits,woah001
2010,268943,Dominican Republic,Sheep / goats,woah001
2010,105454,Dominican Republic,Sheep,woah001
2010,538599,Dominican Republic,Swine,woah001
2010,1171297,Algeria,Bees,woah001
2010,163898000,Algeria,Birds,woah001
2010,315849,Algeria,Camelidae,woah001
2010,1765833,Algeria,Cattle,woah001
2010,103,Algeria,Cervidae,woah001
2010,220045,Algeria,Equidae,woah001
2010,4377168,Algeria,Goats,woah001
2010,37853,Algeria,Hares / rabbits,woah001
2010,22719004,Algeria,Sheep,woah001
2010,0,Algeria,Swine,woah001
2010,315653,Ecuador,Bees,woah001
2010,40596924,Ecuador,Birds,woah001
2010,3989,Ecuador,Buffaloes,woah001
2010,23177,Ecuador,Camelidae,woah001
2010,4556021,Ecuador,Cattle,woah001
2010,682240,Ecuador,Equidae,woah001
2010,178346,Ecuador,Goats,woah001
2010,515809,Ecuador,Hares / rabbits,woah001
2010,1010553,Ecuador,Sheep / goats,woah001
