iso3,country,year,species,population,flag
CHE,Switzerland,2013,"Sheep",409493,
CHE,Switzerland,2013,"Swine",1614508,
CHE,Switzerland,2014,"Buffaloes",533,
CHE,Switzerland,2014,"Camels",6056,
CHE,Switzerland,2014,"Cattle",1562801,
CHE,Switzerland,2014,"Cattle, non-dairy",1562801,
CHE,Switzerland,2014,"Goats",84654,
CHE,Switzerland,2014,"Horses",57200,
CHE,Switzerland,2014,"Mules and Asses",19618,
CHE,Switzerland,2014,"Sheep and Goats",487426,
CHE,Switzerland,2014,"Sheep",402772,
CHE,Switzerland,2014,"Swine",1630872,
CHE,Switzerland,2015,"Buffaloes",556,
CHE,Switzerland,2015,"Camels",6440,
CHE,Switzerland,2015,"Cattle",1554319,
CHE,Switzerland,2015,"Cattle, non-dairy",1554319,
CHE,Switzerland,2015,"Goats",83683,
CHE,Switzerland,2015,"Horses",55479,
CHE,Switzerland,2015,"Mules and Asses",19682,
CHE,Switzerland,2015,"Sheep and Goats",478967,
CHE,Switzerland,2015,"Sheep",395284,
CHE,Switzerland,2015,"Swine",1604589,
CHE,Switzerland,2016,"Buffaloes",562,
CHE,Switzerland,2016,"Camels",6469,
CHE,Switzerland,2016,"Cattle",1555396,
CHE,Switzerland,2016,"Cattle, non-dairy",1555396,
CHE,Switzerland,2016,"Goats",84887,
CHE,Switzerland,2016,"Horses",55662,
CHE,Switzerland,2016,"Mules and Asses",20202,
CHE,Switzerland,2016,"Sheep and Goats",481730,
CHE,Switzerland,2016,"Sheep",396844,
CHE,Switzerland,2016,"Swine",1553499,
CHE,Switzerland,2017,"Buffaloes",567,
CHE,Switzerland,2017,"Camels",6619,
CHE,Switzerland,2017,"Cattle",1544612,
CHE,Switzerland,2017,"Cattle, non-dairy",1544612,
CHE,Switzerland,2017,"Goats",87568,
CHE,Switzerland,2017,"Horses",55535,
CHE,Switzerland,2017,"Mules and Asses",20674,
CHE,Switzerland,2017,"Sheep and Goats",485834,
CHE,Switzerland,2017,"Sheep",398266,
CHE,Switzerland,2017,"Swine",1544075,
CHE,Switzerland,2018,"Buffaloes",541,
CHE,Switzerland,2018,"Camels",6739,
CHE,Switzerland,2018,"Cattle",1543345,
CHE,Switzerland,2018,"Cattle, non-dairy",1543345,
CHE,Switzerland,2018,"Goats",91022,
CHE,Switzerland,2018,"Horses",46664,
CHE,Switzerland,2018,"Mules and Asses",31500,
CHE,Switzerland,2018,"Sheep and Goats",493978,
CHE,Switzerland,2018,"Sheep",402956,
CHE,Switzerland,2018,"Swine",1497725,
CHE,Switzerland,2019,"Buffaloes",455,
CHE,Switzerland,2019,"Camels",6550,
CHE,Switzerland,2019,"Cattle",1524820,
CHE,Switzerland,2019,"Cattle, non-dairy",1524820,
CHE,Switzerland,2019,"Goats",91598,
CHE,Switzerland,2019,"Horses",47623,
CHE,Switzerland,2019,"Mules and Asses",32148,
CHE,Switzerland,2019,"Sheep and Goats",491278,
CHE,Switzerland,2019,"Sheep",399681,
CHE,Switzerland,2019,"Swine",1447880,
CHN,China,2014,"Buffaloes",18470000,
CHN,China,2014,"Cattle, dairy",11280000,
CHN,China,2014,"Cattle, non-dairy",60330000,
CHN,China,2014,"Goats",141680000,
CHN,China,2014,"Sheep",162240000,
CHN,China,2014,"Swine",471600000,
CYP,Cyprus,1990,"Cattle",54682,
CYP,Cyprus,1990,"Cattle, dairy",22411,
CYP,Cyprus,1990,"Cattle, non-dairy",32271,
CYP,Cyprus,1990,"Goats",205000,
CYP,Cyprus,1990,"Horses",460,
CYP,Cyprus,1990,"Mules and Asses",5026,
CYP,Cyprus,1990,"Sheep and Goats",495000,
CYP,Cyprus,1990,"Sheep",290000,
CYP,Cyprus,1990,"Swine",277937,
CYP,Cyprus,1991,"Cattle",55031,
CYP,Cyprus,1991,"Cattle, dairy",23120,
CYP,Cyprus,1991,"Cattle, non-dairy",31911,
CYP,Cyprus,1991,"Goats",205000,
CYP,Cyprus,1991,"Horses",433,
CYP,Cyprus,1991,"Mules and Asses",4438,
CYP,Cyprus,1991,"Sheep and Goats",500000,
CYP,Cyprus,1991,"Sheep",295000,
CYP,Cyprus,1991,"Swine",296228,
CYP,Cyprus,1992,"Cattle",55813,
CYP,Cyprus,1992,"Cattle, dairy",23897,
CYP,Cyprus,1992,"Cattle, non-dairy",31916,
CYP,Cyprus,1992,"Goats",200000,
CYP,Cyprus,1992,"Horses",405,
CYP,Cyprus,1992,"Mules and Asses",3850,
CYP,Cyprus,1992,"Sheep and Goats",485000,
CYP,Cyprus,1992,"Sheep",285000,
CYP,Cyprus,1992,"Swine",341946,
CYP,Cyprus,1993,"Cattle",61104,
CYP,Cyprus,1993,"Cattle, dairy",25646,
CYP,Cyprus,1993,"Cattle, non-dairy",35458,
CYP,Cyprus,1993,"Goats",198000,
CYP,Cyprus,1993,"Horses",378,
CYP,Cyprus,1993,"Mules and Asses",3262,
CYP,Cyprus,1993,"Sheep and Goats",473000,
CYP,Cyprus,1993,"Sheep",275000,
CYP,Cyprus,1993,"Swine",369409,
CYP,Cyprus,1994,"Cattle",64364,
CYP,Cyprus,1994,"Cattle, dairy",27574,
CYP,Cyprus,1994,"Cattle, non-dairy",36790,
CYP,Cyprus,1994,"Goats",210000,
CYP,Cyprus,1994,"Horses",350,
CYP,Cyprus,1994,"Mules and Asses",2674,
CYP,Cyprus,1994,"Sheep and Goats",465000,
CYP,Cyprus,1994,"Sheep",255000,
CYP,Cyprus,1994,"Swine",356206,
CYP,Cyprus,1995,"Cattle",68129,
CYP,Cyprus,1995,"Cattle, dairy",29481,
CYP,Cyprus,1995,"Cattle, non-dairy",38648,
CYP,Cyprus,1995,"Goats",220000,
CYP,Cyprus,1995,"Horses",440,
CYP,Cyprus,1995,"Mules and Asses",2534,
CYP,Cyprus,1995,"Sheep and Goats",470000,
CYP,Cyprus,1995,"Sheep",250000,
CYP,Cyprus,1995,"Swine",374074,
CYP,Cyprus,1996,"Cattle",70088,
CYP,Cyprus,1996,"Cattle, dairy",27319,
CYP,Cyprus,1996,"Cattle, non-dairy",42769,
CYP,Cyprus,1996,"Goats",240000,
CYP,Cyprus,1996,"Horses",530,
CYP,Cyprus,1996,"Mules and Asses",2395,
CYP,Cyprus,1996,"Sheep and Goats",492000,
CYP,Cyprus,1996,"Sheep",252000,
CYP,Cyprus,1996,"Swine",399530,
CYP,Cyprus,1997,"Cattle",62426,
CYP,Cyprus,1997,"Cattle, dairy",25491,
CYP,Cyprus,1997,"Cattle, non-dairy",36935,
CYP,Cyprus,1997,"Goats",302000,
CYP,Cyprus,1997,"Horses",621,
CYP,Cyprus,1997,"Mules and Asses",2255,
CYP,Cyprus,1997,"Sheep and Goats",547000,
CYP,Cyprus,1997,"Sheep",245000,
CYP,Cyprus,1997,"Swine",414788,
CYP,Cyprus,1998,"Cattle",55841,
CYP,Cyprus,1998,"Cattle, dairy",23822,
CYP,Cyprus,1998,"Cattle, non-dairy",32019,
CYP,Cyprus,1998,"Goats",322000,
CYP,Cyprus,1998,"Horses",711,
CYP,Cyprus,1998,"Mules and Asses",2115,
CYP,Cyprus,1998,"Sheep and Goats",562000,
CYP,Cyprus,1998,"Sheep",240000,
CYP,Cyprus,1998,"Swine",431299,
CYP,Cyprus,1999,"Cattle",54252,
CYP,Cyprus,1999,"Cattle, dairy",24052,
CYP,Cyprus,1999,"Cattle, non-dairy",30200,
CYP,Cyprus,1999,"Goats",346000,
CYP,Cyprus,1999,"Horses",801,
CYP,Cyprus,1999,"Mules and Asses",1976,
CYP,Cyprus,1999,"Sheep and Goats",579000,
CYP,Cyprus,1999,"Sheep",233000,
CYP,Cyprus,1999,"Swine",418500,
CYP,Cyprus,2000,"Cattle",54183,
CYP,Cyprus,2000,"Cattle, dairy",23511,
CYP,Cyprus,2000,"Cattle, non-dairy",30672,
CYP,Cyprus,2000,"Goats",378600,
CYP,Cyprus,2000,"Horses",891,
CYP,Cyprus,2000,"Mules and Asses",1836,
CYP,Cyprus,2000,"Sheep and Goats",624600,
CYP,Cyprus,2000,"Sheep",246000,
CYP,Cyprus,2000,"Swine",408400,
CYP,Cyprus,2001,"Cattle",53434,
CYP,Cyprus,2001,"Cattle, dairy",24365,
CYP,Cyprus,2001,"Cattle, non-dairy",29069,
CYP,Cyprus,2001,"Goats",427100,
CYP,Cyprus,2001,"Horses",982,
CYP,Cyprus,2001,"Mules and Asses",1696,
CYP,Cyprus,2001,"Sheep and Goats",723700,
CYP,Cyprus,2001,"Sheep",296600,
CYP,Cyprus,2001,"Swine",451300,
CYP,Cyprus,2002,"Cattle",58156,
CYP,Cyprus,2002,"Cattle, dairy",26232,
CYP,Cyprus,2002,"Cattle, non-dairy",31924,
CYP,Cyprus,2002,"Goats",459500,
CYP,Cyprus,2002,"Horses",1072,
CYP,Cyprus,2002,"Mules and Asses",1557,
CYP,Cyprus,2002,"Sheep and Goats",753500,
CYP,Cyprus,2002,"Sheep",294000,
CYP,Cyprus,2002,"Swine",491400,
CYP,Cyprus,2003,"Cattle",58513,
CYP,Cyprus,2003,"Cattle, dairy",26612,
CYP,Cyprus,2003,"Cattle, non-dairy",31901,
CYP,Cyprus,2003,"Goats",407900,
CYP,Cyprus,2003,"Horses",1162,
CYP,Cyprus,2003,"Mules and Asses",1417,
CYP,Cyprus,2003,"Sheep and Goats",672500,
CYP,Cyprus,2003,"Sheep",264600,
CYP,Cyprus,2003,"Swine",488100,
CYP,Cyprus,2004,"Cattle",60311,
CYP,Cyprus,2004,"Cattle, dairy",26078,
CYP,Cyprus,2004,"Cattle, non-dairy",34233,
CYP,Cyprus,2004,"Goats",378000,
CYP,Cyprus,2004,"Horses",1103,
CYP,Cyprus,2004,"Mules and Asses",1289,
CYP,Cyprus,2004,"Sheep and Goats",656980,
CYP,Cyprus,2004,"Sheep",278980,
CYP,Cyprus,2004,"Swine",470500,
CYP,Cyprus,2005,"Cattle",57579,
CYP,Cyprus,2005,"Cattle, dairy",24585,
CYP,Cyprus,2005,"Cattle, non-dairy",32994,
CYP,Cyprus,2005,"Goats",329300,
CYP,Cyprus,2005,"Horses",1045,
CYP,Cyprus,2005,"Mules and Asses",1161,
CYP,Cyprus,2005,"Sheep and Goats",598174,
CYP,Cyprus,2005,"Sheep",268874,
CYP,Cyprus,2005,"Swine",429719,
CYP,Cyprus,2006,"Cattle",56109,
CYP,Cyprus,2006,"Cattle, dairy",23931,
CYP,Cyprus,2006,"Cattle, non-dairy",32178,
CYP,Cyprus,2006,"Goats",344930,
CYP,Cyprus,2006,"Horses",986,
CYP,Cyprus,2006,"Mules and Asses",1033,
CYP,Cyprus,2006,"Sheep and Goats",617122,
CYP,Cyprus,2006,"Sheep",272192,
CYP,Cyprus,2006,"Swine",452644,
CYP,Cyprus,2007,"Cattle",54890,
CYP,Cyprus,2007,"Cattle, dairy",23701,
CYP,Cyprus,2007,"Cattle, non-dairy",31189,
CYP,Cyprus,2007,"Goats",368120,
CYP,Cyprus,2007,"Horses",928,
CYP,Cyprus,2007,"Mules and Asses",904,
CYP,Cyprus,2007,"Sheep and Goats",660310,
CYP,Cyprus,2007,"Sheep",292190,
CYP,Cyprus,2007,"Swine",450300,
CYP,Cyprus,2008,"Cattle",55684,
CYP,Cyprus,2008,"Cattle, dairy",23636,
CYP,Cyprus,2008,"Cattle, non-dairy",32048,
CYP,Cyprus,2008,"Goats",318400,
CYP,Cyprus,2008,"Horses",869,
CYP,Cyprus,2008,"Mules and Asses",776,
CYP,Cyprus,2008,"Sheep and Goats",585708,
CYP,Cyprus,2008,"Sheep",267308,
CYP,Cyprus,2008,"Swine",464932,
CYP,Cyprus,2009,"Cattle",54097,
CYP,Cyprus,2009,"Cattle, dairy",23195,
CYP,Cyprus,2009,"Cattle, non-dairy",30902,
CYP,Cyprus,2009,"Goats",280840,
CYP,Cyprus,2009,"Horses",811,
CYP,Cyprus,2009,"Mules and Asses",648,
CYP,Cyprus,2009,"Sheep and Goats",581040,
CYP,Cyprus,2009,"Sheep",300200,
CYP,Cyprus,2009,"Swine",463260,
CYP,Cyprus,2010,"Cattle",54715,
CYP,Cyprus,2010,"Cattle, dairy",23421,
CYP,Cyprus,2010,"Cattle, non-dairy",31294,
CYP,Cyprus,2010,"Goats",307430,
CYP,Cyprus,2010,"Horses",752,
CYP,Cyprus,2010,"Mules and Asses",640,
CYP,Cyprus,2010,"Sheep and Goats",636294,
CYP,Cyprus,2010,"Sheep",328864,
CYP,Cyprus,2010,"Swine",463729,
CYP,Cyprus,2011,"Cattle",56914,
CYP,Cyprus,2011,"Cattle, dairy",24070,
CYP,Cyprus,2011,"Cattle, non-dairy",32844,
CYP,Cyprus,2011,"Goats",290230,
CYP,Cyprus,2011,"Horses",693,
CYP,Cyprus,2011,"Mules and Asses",627,
CYP,Cyprus,2011,"Sheep and Goats",646174,
CYP,Cyprus,2011,"Sheep",355944,
CYP,Cyprus,2011,"Swine",439240,
CYP,Cyprus,2012,"Cattle",56924,
CYP,Cyprus,2012,"Cattle, dairy",24101,
CYP,Cyprus,2012,"Cattle, non-dairy",32823,
CYP,Cyprus,2012,"Goats",271180,
CYP,Cyprus,2012,"Horses",635,
CYP,Cyprus,2012,"Mules and Asses",702,
CYP,Cyprus,2012,"Sheep and Goats",618016,
CYP,Cyprus,2012,"Sheep",346836,
CYP,Cyprus,2012,"Swine",394706,
CYP,Cyprus,2013,"Cattle",57236,
CYP,Cyprus,2013,"Cattle, dairy",24700,
CYP,Cyprus,2013,"Cattle, non-dairy",32536,
CYP,Cyprus,2013,"Goats",243130,
CYP,Cyprus,2013,"Horses",576,
CYP,Cyprus,2013,"Mules and Asses",842,
CYP,Cyprus,2013,"Sheep and Goats",556588,
CYP,Cyprus,2013,"Sheep",313458,
CYP,Cyprus,2013,"Swine",357895,
CYP,Cyprus,2014,"Cattle",59544,
CYP,Cyprus,2014,"Cattle, dairy",25325,
CYP,Cyprus,2014,"Cattle, non-dairy",34219,
CYP,Cyprus,2014,"Goats",232013,
CYP,Cyprus,2014,"Horses",518,
CYP,Cyprus,2014,"Mules and Asses",913,
CYP,Cyprus,2014,"Sheep and Goats",524995,
CYP,Cyprus,2014,"Sheep",292982,
CYP,Cyprus,2014,"Swine",342065,
CYP,Cyprus,2015,"Cattle",58859,
CYP,Cyprus,2015,"Cattle, dairy",26189,
CYP,Cyprus,2015,"Cattle, non-dairy",32670,
CYP,Cyprus,2015,"Goats",233889,
CYP,Cyprus,2015,"Horses",459,
CYP,Cyprus,2015,"Mules and Asses",964,
CYP,Cyprus,2015,"Sheep and Goats",530746,
CYP,Cyprus,2015,"Sheep",296857,
CYP,Cyprus,2015,"Swine",358302,
CYP,Cyprus,2016,"Cattle",64390,
CYP,Cyprus,2016,"Cattle, dairy",28502,
CYP,Cyprus,2016,"Cattle, non-dairy",35888,
CYP,Cyprus,2016,"Goats",246624,
CYP,Cyprus,2016,"Horses",401,
CYP,Cyprus,2016,"Mules and Asses",1003,
CYP,Cyprus,2016,"Sheep and Goats",550811,
CYP,Cyprus,2016,"Sheep",304187,
CYP,Cyprus,2016,"Swine",352179,
CYP,Cyprus,2017,"Cattle",66737,
CYP,Cyprus,2017,"Cattle, dairy",30137,
CYP,Cyprus,2017,"Cattle, non-dairy",36600,
CYP,Cyprus,2017,"Goats",257637,
CYP,Cyprus,2017,"Horses",404,
CYP,Cyprus,2017,"Mules and Asses",1175,
CYP,Cyprus,2017,"Sheep and Goats",579125,
CYP,Cyprus,2017,"Sheep",321488,
CYP,Cyprus,2017,"Swine",350163,
CYP,Cyprus,2018,"Cattle",70769,
CYP,Cyprus,2018,"Cattle, dairy",31880,
CYP,Cyprus,2018,"Cattle, non-dairy",38889,
CYP,Cyprus,2018,"Goats",250412,
CYP,Cyprus,2018,"Horses",430,
CYP,Cyprus,2018,"Mules and Asses",1202,
CYP,Cyprus,2018,"Sheep and Goats",561400,
CYP,Cyprus,2018,"Sheep",310988,
CYP,Cyprus,2018,"Swine",362052,
CYP,Cyprus,2019,"Cattle",73871,
CYP,Cyprus,2019,"Cattle, dairy",35017,
CYP,Cyprus,2019,"Cattle, non-dairy",38854,
CYP,Cyprus,2019,"Goats",251027,
CYP,Cyprus,2019,"Horses",471,
CYP,Cyprus,2019,"Mules and Asses",1245,
CYP,Cyprus,2019,"Sheep and Goats",575432,
CYP,Cyprus,2019,"Sheep",324405,
CYP,Cyprus,2019,"Swine",345681,
CZE,Czechia,1993,"Cattle",2511754,
CZE,Czechia,1993,"Cattle, dairy",902454,
CZE,Czechia,1993,"Cattle, non-dairy",1609300,
CZE,Czechia,1993,"Goats",45000,
CZE,Czechia,1993,"Horses",19000,
CZE,Czechia,1993,"Sheep and Goats",299301,
CZE,Czechia,1993,"Sheep",254301,
CZE,Czechia,1993,"Swine",4598821,
CZE,Czechia,1994,"Cattle",2161429,
CZE,Czechia,1994,"Cattle, dairy",795729,
CZE,Czechia,1994,"Cattle, non-dairy",1365700,
CZE,Czechia,1994,"Goats",45000,
CZE,Czechia,1994,"Horses",18000,
CZE,Czechia,1994,"Sheep and Goats",241030,
CZE,Czechia,1994,"Sheep",196030,
CZE,Czechia,1994,"Swine",4070898,
CZE,Czechia,1995,"Cattle",2029826,
CZE,Czechia,1995,"Cattle, dairy",732236,
CZE,Czechia,1995,"Cattle, non-dairy",1297590,
CZE,Czechia,1995,"Goats",45000,
CZE,Czechia,1995,"Horses",18000,
CZE,Czechia,1995,"Sheep and Goats",210345,
CZE,Czechia,1995,"Sheep",165345,
CZE,Czechia,1995,"Swine",3866568,
CZE,Czechia,1996,"Cattle",1988813,
CZE,Czechia,1996,"Cattle, dairy",712493,
CZE,Czechia,1996,"Cattle, non-dairy",1276320,
CZE,Czechia,1996,"Goats",42000,
CZE,Czechia,1996,"Horses",19000,
CZE,Czechia,1996,"Sheep and Goats",176009,
CZE,Czechia,1996,"Sheep",134009,
CZE,Czechia,1996,"Swine",4016246,
CZE,Czechia,1997,"Cattle",1865901,
CZE,Czechia,1997,"Cattle, dairy",656301,
CZE,Czechia,1997,"Cattle, non-dairy",1209600,
CZE,Czechia,1997,"Goats",38000,
CZE,Czechia,1997,"Horses",19000,
CZE,Czechia,1997,"Sheep and Goats",158921,
CZE,Czechia,1997,"Sheep",120921,
CZE,Czechia,1997,"Swine",4079590,
CZE,Czechia,1998,"Cattle",1700788,
CZE,Czechia,1998,"Cattle, dairy",597838,
CZE,Czechia,1998,"Cattle, non-dairy",1102950,
CZE,Czechia,1998,"Goats",35000,
CZE,Czechia,1998,"Horses",21000,
CZE,Czechia,1998,"Sheep and Goats",128557,
CZE,Czechia,1998,"Sheep",93557,
CZE,Czechia,1998,"Swine",4012943,
CZE,Czechia,1999,"Cattle",1657326,
CZE,Czechia,1999,"Cattle, dairy",583026,
CZE,Czechia,1999,"Cattle, non-dairy",1074300,
CZE,Czechia,1999,"Goats",34000,
CZE,Czechia,1999,"Horses",23000,
CZE,Czechia,1999,"Sheep and Goats",120047,
CZE,Czechia,1999,"Sheep",86047,
CZE,Czechia,1999,"Swine",4000720,
CZE,Czechia,2000,"Cattle",1573527,
CZE,Czechia,2000,"Cattle, dairy",547787,
CZE,Czechia,2000,"Cattle, non-dairy",1025740,
CZE,Czechia,2000,"Goats",32000,
CZE,Czechia,2000,"Horses",24000,
CZE,Czechia,2000,"Sheep and Goats",116108,
CZE,Czechia,2000,"Sheep",84108,
CZE,Czechia,2000,"Swine",3687967,
CZE,Czechia,2001,"Cattle",1582295,
CZE,Czechia,2001,"Cattle, dairy",529395,
CZE,Czechia,2001,"Cattle, non-dairy",1052900,
CZE,Czechia,2001,"Goats",28000,
CZE,Czechia,2001,"Horses",26000,
CZE,Czechia,2001,"Sheep and Goats",115539,
CZE,Czechia,2001,"Sheep",87539,
CZE,Czechia,2001,"Swine",3469802,
CZE,Czechia,2002,"Cattle",1520145,
CZE,Czechia,2002,"Cattle, dairy",496295,
CZE,Czechia,2002,"Cattle, non-dairy",1023850,
CZE,Czechia,2002,"Goats",14000,
CZE,Czechia,2002,"Horses",21000,
CZE,Czechia,2002,"Sheep and Goats",110286,
CZE,Czechia,2002,"Sheep",96286,
CZE,Czechia,2002,"Swine",3440925,
CZE,Czechia,2003,"Cattle",1449673,
CZE,Czechia,2003,"Cattle, dairy",466173,
CZE,Czechia,2003,"Cattle, non-dairy",983500,
CZE,Czechia,2003,"Goats",13000,
CZE,Czechia,2003,"Horses",20000,
CZE,Czechia,2003,"Sheep and Goats",116129,
CZE,Czechia,2003,"Sheep",103129,
CZE,Czechia,2003,"Swine",3362801,
CZE,Czechia,2004,"Cattle",1389246,
CZE,Czechia,2004,"Cattle, dairy",436806,
CZE,Czechia,2004,"Cattle, non-dairy",952440,
CZE,Czechia,2004,"Goats",12000,
CZE,Czechia,2004,"Horses",20000,
CZE,Czechia,2004,"Sheep and Goats",127852,
CZE,Czechia,2004,"Sheep",115852,
CZE,Czechia,2004,"Swine",3126539,
CZE,Czechia,2005,"Cattle",1392078,
CZE,Czechia,2005,"Cattle, dairy",432578,
CZE,Czechia,2005,"Cattle, non-dairy",959500,
CZE,Czechia,2005,"Goats",13000,
CZE,Czechia,2005,"Horses",21000,
CZE,Czechia,2005,"Sheep and Goats",153197,
CZE,Czechia,2005,"Sheep",140197,
CZE,Czechia,2005,"Swine",2876834,
CZE,Czechia,2006,"Cattle",1373645,
CZE,Czechia,2006,"Cattle, dairy",424017,
CZE,Czechia,2006,"Cattle, non-dairy",949628,
CZE,Czechia,2006,"Goats",14000,
CZE,Czechia,2006,"Horses",23000,
CZE,Czechia,2006,"Sheep and Goats",162412,
CZE,Czechia,2006,"Sheep",148412,
CZE,Czechia,2006,"Swine",2840375,
CZE,Czechia,2007,"Cattle",1391396,
CZE,Czechia,2007,"Cattle, dairy",410349,
CZE,Czechia,2007,"Cattle, non-dairy",981047,
CZE,Czechia,2007,"Goats",16000,
CZE,Czechia,2007,"Horses",24000,
CZE,Czechia,2007,"Sheep and Goats",184910,
CZE,Czechia,2007,"Sheep",168910,
CZE,Czechia,2007,"Swine",2830415,
CZE,Czechia,2008,"Cattle",1401607,
CZE,Czechia,2008,"Cattle, dairy",405532,
CZE,Czechia,2008,"Cattle, non-dairy",996075,
CZE,Czechia,2008,"Goats",17000,
CZE,Czechia,2008,"Horses",27000,
CZE,Czechia,2008,"Sheep and Goats",200618,
CZE,Czechia,2008,"Sheep",183618,
CZE,Czechia,2008,"Swine",2432984,
CZE,Czechia,2009,"Cattle",1363213,
CZE,Czechia,2009,"Cattle, dairy",399518,
CZE,Czechia,2009,"Cattle, non-dairy",963695,
CZE,Czechia,2009,"Goats",17000,
CZE,Czechia,2009,"Horses",28000,
CZE,Czechia,2009,"Sheep and Goats",200084,
CZE,Czechia,2009,"Sheep",183084,
CZE,Czechia,2009,"Swine",1971417,
CZE,Czechia,2010,"Cattle",1349286,
CZE,Czechia,2010,"Cattle, dairy",383523,
CZE,Czechia,2010,"Cattle, non-dairy",965763,
CZE,Czechia,2010,"Goats",22000,
CZE,Czechia,2010,"Horses",30000,
CZE,Czechia,2010,"Sheep and Goats",218913,
CZE,Czechia,2010,"Sheep",196913,
CZE,Czechia,2010,"Swine",1909232,
CZE,Czechia,2011,"Cattle",1343686,
CZE,Czechia,2011,"Cattle, dairy",373832,
CZE,Czechia,2011,"Cattle, non-dairy",969854,
CZE,Czechia,2011,"Goats",23263,
CZE,Czechia,2011,"Horses",31068,
CZE,Czechia,2011,"Sheep and Goats",232315,
CZE,Czechia,2011,"Sheep",209052,
CZE,Czechia,2011,"Swine",1749092,
CZE,Czechia,2012,"Cattle",1353685,
CZE,Czechia,2012,"Cattle, dairy",373136,
CZE,Czechia,2012,"Cattle, non-dairy",980549,
CZE,Czechia,2012,"Goats",23620,
CZE,Czechia,2012,"Horses",33175,
CZE,Czechia,2012,"Sheep and Goats",244634,
CZE,Czechia,2012,"Sheep",221014,
CZE,Czechia,2012,"Swine",1578827,
CZE,Czechia,2013,"Cattle",1352822,
CZE,Czechia,2013,"Cattle, dairy",367327,
CZE,Czechia,2013,"Cattle, non-dairy",985495,
CZE,Czechia,2013,"Goats",24042,
CZE,Czechia,2013,"Horses",34281,
CZE,Czechia,2013,"Sheep and Goats",244563,
CZE,Czechia,2013,"Sheep",220521,
CZE,Czechia,2013,"Swine",1586627,
CZE,Czechia,2014,"Cattle",1373560,
CZE,Czechia,2014,"Cattle, dairy",372632,
CZE,Czechia,2014,"Cattle, non-dairy",1000928,
CZE,Czechia,2014,"Goats",24348,
CZE,Czechia,2014,"Horses",32925,
CZE,Czechia,2014,"Sheep and Goats",249745,
CZE,Czechia,2014,"Sheep",225397,
CZE,Czechia,2014,"Swine",1617061,
CZE,Czechia,2015,"Cattle",1407132,
CZE,Czechia,2015,"Cattle, dairy",376144,
CZE,Czechia,2015,"Cattle, non-dairy",1030988,
CZE,Czechia,2015,"Goats",26765,
CZE,Czechia,2015,"Horses",33716,
CZE,Czechia,2015,"Sheep and Goats",258459,
CZE,Czechia,2015,"Sheep",231694,
CZE,Czechia,2015,"Swine",1559648,
CZE,Czechia,2016,"Cattle",1415660,
CZE,Czechia,2016,"Cattle, dairy",372510,
CZE,Czechia,2016,"Cattle, non-dairy",1043150,
CZE,Czechia,2016,"Goats",26548,
CZE,Czechia,2016,"Horses",32133,
CZE,Czechia,2016,"Sheep and Goats",245041,
CZE,Czechia,2016,"Sheep",218493,
CZE,Czechia,2016,"Swine",1609945,
CZE,Czechia,2017,"Cattle",1421242,
CZE,Czechia,2017,"Cattle, dairy",369802,
CZE,Czechia,2017,"Cattle, non-dairy",1051440,
CZE,Czechia,2017,"Goats",28174,
CZE,Czechia,2017,"Horses",34548,
CZE,Czechia,2017,"Sheep and Goats",245315,
CZE,Czechia,2017,"Sheep",217141,
CZE,Czechia,2017,"Swine",1490775,
CZE,Czechia,2018,"Cattle",1415770,
CZE,Czechia,2018,"Cattle, dairy",365448,
CZE,Czechia,2018,"Cattle, non-dairy",1050322,
CZE,Czechia,2018,"Goats",30316,
CZE,Czechia,2018,"Horses",35181,
CZE,Czechia,2018,"Sheep and Goats",249231,
CZE,Czechia,2018,"Sheep",218915,
CZE,Czechia,2018,"Swine",1557218,
CZE,Czechia,2019,"Cattle",1417693,
CZE,Czechia,2019,"Cattle, dairy",364263,
CZE,Czechia,2019,"Cattle, non-dairy",1053430,
CZE,Czechia,2019,"Goats",29210,
CZE,Czechia,2019,"Horses",36908,
CZE,Czechia,2019,"Sheep and Goats",242278,
CZE,Czechia,2019,"Sheep",213068,
CZE,Czechia,2019,"Swine",1544084,
DEU,Germany,1990,"Cattle",19487996,
DEU,Germany,1990,"Cattle, dairy",6354555,
DEU,Germany,1990,"Cattle, non-dairy",13133441,
DEU,Germany,1990,"Goats",90000,
DEU,Germany,1990,"Horses",499454,
DEU,Germany,1990,"Sheep and Goats",3356100,
DEU,Germany,1990,"Sheep",3266100,
DEU,Germany,1990,"Swine",26502466,
DEU,Germany,1991,"Cattle",17133794,
DEU,Germany,1991,"Cattle, dairy",5632212,
DEU,Germany,1991,"Cattle, non-dairy",11501582,
DEU,Germany,1991,"Goats",86000,
DEU,Germany,1991,"Horses",519458,
DEU,Germany,1991,"Sheep and Goats",3336220,
DEU,Germany,1991,"Sheep",3250220,
DEU,Germany,1991,"Swine",22182537,
DEU,Germany,1992,"Cattle",16207340,
DEU,Germany,1992,"Cattle, dairy",5365182,
DEU,Germany,1992,"Cattle, non-dairy",10842158,
DEU,Germany,1992,"Goats",90000,
DEU,Germany,1992,"Horses",539457,
DEU,Germany,1992,"Sheep and Goats",3089471,
DEU,Germany,1992,"Sheep",2999471,
DEU,Germany,1992,"Swine",22617633,
DEU,Germany,1993,"Cattle",15896620,
DEU,Germany,1993,"Cattle, dairy",5301000,
DEU,Germany,1993,"Cattle, non-dairy",10595620,
